country,glacier_name,glacier_id,year,lower_elevation,upper_elevation,area,winter_balance,winter_balance_unc,summer_balance,summer_balance_unc,annual_balance,annual_balance_unc,remarks
AR,DE LOS TRES,1675,2018,1750,1800,24512,2.75,0.2,-2.04,0.2,0.71,0.2,
AR,DE LOS TRES,1675,2018,1800,1850,13104,2.75,0.2,-2,0.2,0.75,0.2,
AR,DE LOS TRES,1675,2018,1850,1900,5984,2.75,0.2,-2,0.2,0.75,0.2,
AR,DE LOS TRES,1675,2018,1900,1950,3264,2.75,0.2,-2,0.2,0.75,0.2,
AR,DE LOS TRES,1675,2018,1950,2000,672,2.75,0.2,-2,0.2,0.75,0.2,
AR,LOS AMARILLOS,3904,2015,4915,5153,130193,-0.026,0.01,-0.878,0.01,-0.904,0.01,
AR,LOS AMARILLOS,3904,2015,5153,5211,66266,-0.175,0.01,-0.608,0.01,-0.783,0.01,
AR,LOS AMARILLOS,3904,2015,5211,5242,73282,-0.391,0.01,-1.08,0.01,-1.471,0.01,
AR,LOS AMARILLOS,3904,2015,5242,5259,46776,-0.247,0.01,-0.419,0.01,-0.666,0.01,
AR,LOS AMARILLOS,3904,2015,5259,5267,24168,-0.289,0.02,-0.518,0.025,-0.876,0.03,
AR,LOS AMARILLOS,3904,2015,5267,5292,67825,-0.255,0.01,-0.493,0.01,-0.748,0.01,
AR,LOS AMARILLOS,3904,2015,5292,5325,76401,-0.213,0.01,-1.08,0.01,-1.293,0.01,
AR,LOS AMARILLOS,3904,2015,5325,5349,49115,-0.247,0.01,-0.578,0.01,-0.85,0.01,
AR,LOS AMARILLOS,3904,2015,5349,5400,96670,-0.315,0.01,-0.702,0.01,-1.017,0.01,
AR,LOS AMARILLOS,3904,2015,5400,5535,148904,-0.094,0.01,-0.54,0.02,-0.706,0.03,
AR,MARTIAL ESTE,2000,2002,970,980,,,,,,-0.424,,
AR,MARTIAL ESTE,2000,2002,980,990,,,,,,-0.415,,
AR,MARTIAL ESTE,2000,2002,990,1000,,,,,,-0.405,,
AR,MARTIAL ESTE,2000,2002,1000,1010,,,,,,-0.4,,
AR,MARTIAL ESTE,2000,2002,1010,1020,,,,,,-0.398,,
AR,MARTIAL ESTE,2000,2002,1020,1030,,,,,,-0.398,,
AR,MARTIAL ESTE,2000,2002,1030,1040,,,,,,-0.391,,
AR,MARTIAL ESTE,2000,2002,1040,1050,,,,,,-0.367,,
AR,MARTIAL ESTE,2000,2002,1050,1060,,,,,,-0.331,,
AR,MARTIAL ESTE,2000,2002,1060,1070,,,,,,-0.262,,
AR,MARTIAL ESTE,2000,2002,1070,1080,,,,,,-0.184,,
AR,MARTIAL ESTE,2000,2002,1080,1090,,,,,,-0.101,,
AR,MARTIAL ESTE,2000,2002,1090,1100,,,,,,-0.047,,
AR,MARTIAL ESTE,2000,2002,1100,1110,,,,,,-0.009,,
AR,MARTIAL ESTE,2000,2002,1110,1120,,,,,,0.025,,
AR,MARTIAL ESTE,2000,2002,1120,1130,,,,,,0.03,,
AR,MARTIAL ESTE,2000,2002,1130,1140,,,,,,0.031,,
AR,MARTIAL ESTE,2000,2002,1140,1150,,,,,,0.036,,
AR,MARTIAL ESTE,2000,2002,1150,1160,,,,,,0.038,,
AR,MARTIAL ESTE,2000,2002,1160,1170,,,,,,0.078,,
AR,MARTIAL ESTE,2000,2002,1170,1180,,,,,,0.081,,
AR,MARTIAL ESTE,2000,2003,980,990,,,,,,-1.8,,
AR,MARTIAL ESTE,2000,2003,990,1000,,,,,,-1.771,,
AR,MARTIAL ESTE,2000,2003,1000,1010,,,,,,-1.638,,
AR,MARTIAL ESTE,2000,2003,1010,1020,,,,,,-1.605,,
AR,MARTIAL ESTE,2000,2003,1020,1030,,,,,,-1.598,,
AR,MARTIAL ESTE,2000,2003,1030,1040,,,,,,-1.597,,
AR,MARTIAL ESTE,2000,2003,1040,1050,,,,,,-1.595,,
AR,MARTIAL ESTE,2000,2003,1050,1060,,,,,,-1.53,,
AR,MARTIAL ESTE,2000,2003,1060,1070,,,,,,-1.476,,
AR,MARTIAL ESTE,2000,2003,1070,1080,,,,,,-1.343,,
AR,MARTIAL ESTE,2000,2003,1080,1090,,,,,,-1.194,,
AR,MARTIAL ESTE,2000,2003,1090,1100,,,,,,-1.062,,
AR,MARTIAL ESTE,2000,2003,1100,1110,,,,,,-0.969,,
AR,MARTIAL ESTE,2000,2003,1110,1120,,,,,,-0.908,,
AR,MARTIAL ESTE,2000,2003,1120,1130,,,,,,-0.9,,
AR,MARTIAL ESTE,2000,2003,1130,1140,,,,,,-0.881,,
AR,MARTIAL ESTE,2000,2003,1140,1150,,,,,,-0.87,,
AR,MARTIAL ESTE,2000,2003,1150,1160,,,,,,-0.869,,
AR,MARTIAL ESTE,2000,2003,1160,1170,,,,,,-0.86,,
AR,MARTIAL ESTE,2000,2003,1170,1180,,,,,,-0.849,,
AR,MARTIAL ESTE,2000,2004,980,1000,1000,,,,,-1.819,,
AR,MARTIAL ESTE,2000,2004,1000,1050,23000,,,,,-1.698,,
AR,MARTIAL ESTE,2000,2004,1050,1100,40000,,,,,-1.322,,
AR,MARTIAL ESTE,2000,2004,1100,1150,23000,,,,,-0.987,,
AR,MARTIAL ESTE,2000,2004,1150,1180,6000,,,,,-0.951,,
AR,MARTIAL ESTE,2000,2005,980,1000,1000,,,,,-2.04,,
AR,MARTIAL ESTE,2000,2005,1000,1050,23000,,,,,-1.807,,
AR,MARTIAL ESTE,2000,2005,1050,1100,40000,,,,,-1.05,,
AR,MARTIAL ESTE,2000,2005,1100,1150,23000,,,,,-0.227,,
AR,MARTIAL ESTE,2000,2005,1150,1180,6000,,,,,-0.003,,
AR,MARTIAL ESTE,2000,2008,960,980,580,,,,,-1.18,,
AR,MARTIAL ESTE,2000,2008,980,1000,2280,,,,,-1.13,,
AR,MARTIAL ESTE,2000,2008,1000,1020,7440,,,,,-1,,
AR,MARTIAL ESTE,2000,2008,1020,1040,10870,,,,,-0.92,,
AR,MARTIAL ESTE,2000,2008,1040,1060,14740,,,,,-0.53,,
AR,MARTIAL ESTE,2000,2008,1060,1080,16350,,,,,-0.09,,
AR,MARTIAL ESTE,2000,2008,1080,1100,14800,,,,,0.48,,
AR,MARTIAL ESTE,2000,2008,1100,1120,11050,,,,,0.6,,
AR,MARTIAL ESTE,2000,2008,1120,1140,7490,,,,,0.54,,
AR,MARTIAL ESTE,2000,2008,1140,1160,5040,,,,,0.46,,
AR,MARTIAL ESTE,2000,2008,1160,1180,2360,,,,,0.4,,
AR,MARTIAL ESTE,2000,2009,960,980,580,,,,,-0.92,,
AR,MARTIAL ESTE,2000,2009,980,1000,2280,,,,,-0.89,,
AR,MARTIAL ESTE,2000,2009,1000,1020,7440,,,,,-0.84,,
AR,MARTIAL ESTE,2000,2009,1020,1040,10870,,,,,-0.78,,
AR,MARTIAL ESTE,2000,2009,1040,1060,14740,,,,,-0.28,,
AR,MARTIAL ESTE,2000,2009,1060,1080,16350,,,,,-0.1,,
AR,MARTIAL ESTE,2000,2009,1080,1100,14800,,,,,0.21,,
AR,MARTIAL ESTE,2000,2009,1100,1120,11050,,,,,0.34,,
AR,MARTIAL ESTE,2000,2009,1120,1140,7490,,,,,0.23,,
AR,MARTIAL ESTE,2000,2009,1140,1160,5040,,,,,0.19,,
AR,MARTIAL ESTE,2000,2009,1160,1180,2260,,,,,0.175,,
AR,MARTIAL ESTE,2000,2010,960,980,580,0.85,0.05,-1.2,0.05,-0.35,0.05,
AR,MARTIAL ESTE,2000,2010,980,1000,2280,0.88,0.05,-1.115,0.05,-0.235,0.05,
AR,MARTIAL ESTE,2000,2010,1000,1020,7440,0.94,0.05,-1.031,0.05,-0.091,0.05,
AR,MARTIAL ESTE,2000,2010,1020,1040,10870,1,0.05,-0.73,0.05,0.27,0.05,
AR,MARTIAL ESTE,2000,2010,1040,1060,14740,1.49,0.05,-0.83,0.05,0.66,0.05,
AR,MARTIAL ESTE,2000,2010,1060,1080,16350,1.6,0.05,-0.42,0.05,1.18,0.05,
AR,MARTIAL ESTE,2000,2010,1080,1100,14800,1.67,0.05,-0.09,0.05,1.58,0.05,
AR,MARTIAL ESTE,2000,2010,1100,1120,11050,1.58,0.05,-0.08,0.05,1.5,0.05,
AR,MARTIAL ESTE,2000,2010,1120,1140,7490,1.47,0.05,-0.065,0.05,1.405,0.05,
AR,MARTIAL ESTE,2000,2010,1140,1160,5040,1.4,0.05,-0.06,0.05,1.34,0.05,
AR,MARTIAL ESTE,2000,2010,1160,1180,2260,1.34,0.05,-0.06,0.05,1.28,0.05,
AR,MARTIAL ESTE,2000,2011,960,980,590,0.56,0.05,-1.66,0.05,-1.1,0.05,
AR,MARTIAL ESTE,2000,2011,980,1000,2250,0.57,0.05,-1.75,0.05,-1.18,0.05,
AR,MARTIAL ESTE,2000,2011,1000,1020,7480,0.62,0.05,-1.89,0.05,-1.27,0.05,
AR,MARTIAL ESTE,2000,2011,1020,1040,10560,0.7,0.05,-1.78,0.05,-1.08,0.05,
AR,MARTIAL ESTE,2000,2011,1040,1060,14170,0.74,0.05,-1.32,0.05,-0.58,0.05,
AR,MARTIAL ESTE,2000,2011,1060,1080,16120,0.78,0.05,-1.055,0.05,-0.275,0.05,
AR,MARTIAL ESTE,2000,2011,1080,1100,15130,0.92,0.05,-0.81,0.05,0.11,0.05,
AR,MARTIAL ESTE,2000,2011,1100,1120,11470,0.94,0.05,-0.72,0.05,0.22,0.05,
AR,MARTIAL ESTE,2000,2011,1120,1140,7890,0.94,0.05,-0.745,0.05,0.195,0.05,
AR,MARTIAL ESTE,2000,2011,1140,1160,5410,0.9,0.05,-0.73,0.05,0.17,0.05,
AR,MARTIAL ESTE,2000,2011,1160,1180,2370,0.8,0.05,-0.63,0.05,0.17,0.05,
AR,MARTIAL ESTE,2000,2012,960,980,590,0.56,0.05,-1.66,0.05,-1.1,0.05,
AR,MARTIAL ESTE,2000,2012,980,1000,2250,0.57,0.05,-1.75,0.05,-1.18,0.05,
AR,MARTIAL ESTE,2000,2012,1000,1020,7480,0.62,0.05,-1.89,0.05,-1.27,0.05,
AR,MARTIAL ESTE,2000,2012,1020,1040,10560,0.7,0.05,-1.78,0.05,-1.08,0.05,
AR,MARTIAL ESTE,2000,2012,1040,1060,14170,0.74,0.05,-1.32,0.05,-0.58,0.05,
AR,MARTIAL ESTE,2000,2012,1060,1080,16120,0.78,0.05,-1.055,0.05,-0.275,0.05,
AR,MARTIAL ESTE,2000,2012,1080,1100,15130,0.92,0.05,-0.81,0.05,0.11,0.05,
AR,MARTIAL ESTE,2000,2012,1100,1120,11470,0.94,0.05,-0.72,0.05,0.22,0.05,
AR,MARTIAL ESTE,2000,2012,1120,1140,7890,0.94,0.05,-0.745,0.05,0.195,0.05,
AR,MARTIAL ESTE,2000,2012,1140,1160,5410,0.9,0.05,-0.73,0.05,0.17,0.05,
AR,MARTIAL ESTE,2000,2012,1160,1180,2370,0.8,0.05,-0.63,0.05,0.17,0.05,
AR,MARTIAL ESTE,2000,2013,960,980,610,0.89,0.05,-1.99,0.05,-1.1,0.05,
AR,MARTIAL ESTE,2000,2013,980,1000,2300,0.94,0.05,-1.84,0.05,-0.9,0.05,
AR,MARTIAL ESTE,2000,2013,1000,1020,8250,0.99,0.05,-1.69,0.05,-0.7,0.05,
AR,MARTIAL ESTE,2000,2013,1020,1040,12590,1.04,0.05,-1.54,0.05,-0.5,0.05,
AR,MARTIAL ESTE,2000,2013,1040,1060,12830,1.095,0.05,-1.37,0.05,-0.275,0.05,
AR,MARTIAL ESTE,2000,2013,1060,1080,16350,1.15,0.05,-0.75,0.05,0.4,0.05,
AR,MARTIAL ESTE,2000,2013,1080,1100,14870,1.5,0.05,-0.6,0.05,0.9,0.05,
AR,MARTIAL ESTE,2000,2013,1100,1120,11030,0.96,0.05,-0.26,0.05,0.7,0.05,
AR,MARTIAL ESTE,2000,2013,1120,1140,7450,0.96,0.05,-0.61,0.05,0.35,0.05,
AR,MARTIAL ESTE,2000,2013,1140,1160,5110,0.96,0.05,-0.63,0.05,0.33,0.05,
AR,MARTIAL ESTE,2000,2013,1160,1180,2320,0.96,0.05,-0.65,0.05,0.31,0.05,
AR,MARTIAL ESTE,2000,2014,960,980,590,0.37,0.05,-1.57,0.05,-1.2,0.05,
AR,MARTIAL ESTE,2000,2014,980,1000,2250,0.39,0.05,-1.44,0.05,-1.05,0.05,
AR,MARTIAL ESTE,2000,2014,1000,1020,7480,0.41,0.05,-1.31,0.05,-0.9,0.05,
AR,MARTIAL ESTE,2000,2014,1020,1040,10560,0.94,0.05,-0.53,0.05,0.41,0.05,
AR,MARTIAL ESTE,2000,2014,1040,1060,14170,1.1,0.05,-0.24,0.05,0.86,0.05,
AR,MARTIAL ESTE,2000,2014,1060,1080,16120,1.18,0.05,-0.25,0.05,0.93,0.05,
AR,MARTIAL ESTE,2000,2014,1080,1100,15130,1.22,0.05,-0.205,0.05,1.015,0.05,
AR,MARTIAL ESTE,2000,2014,1100,1120,11470,0.89,0.05,-0.155,0.05,0.735,0.05,
AR,MARTIAL ESTE,2000,2014,1120,1140,7890,0.78,0.05,-0.27,0.05,0.51,0.05,
AR,MARTIAL ESTE,2000,2014,1140,1160,5410,0.7,0.05,-0.245,0.05,0.455,0.05,
AR,MARTIAL ESTE,2000,2014,1160,1180,2370,0.63,0.05,-0.23,0.05,0.4,0.05,
AR,MARTIAL ESTE,2000,2015,960,980,610,0.4,0.05,-1.63,0.05,-1.23,0.05,
AR,MARTIAL ESTE,2000,2015,980,1000,2350,0.45,0.05,-1.605,0.05,-1.155,0.05,
AR,MARTIAL ESTE,2000,2015,1000,1020,8200,0.5,0.05,-1.575,0.05,-1.075,0.05,
AR,MARTIAL ESTE,2000,2015,1020,1040,12700,0.58,0.05,-1.36,0.05,-0.78,0.05,
AR,MARTIAL ESTE,2000,2015,1040,1060,12800,0.75,0.05,-1.16,0.05,-0.41,0.05,
AR,MARTIAL ESTE,2000,2015,1060,1080,16300,0.91,0.05,-0.88,0.05,0.03,0.05,
AR,MARTIAL ESTE,2000,2015,1080,1100,14900,1.09,0.05,-0.618,0.05,0.472,0.05,
AR,MARTIAL ESTE,2000,2015,1100,1120,11000,0.8,0.05,-0.555,0.05,0.245,0.05,
AR,MARTIAL ESTE,2000,2015,1120,1140,7400,0.72,0.05,-0.52,0.05,0.2,0.05,
AR,MARTIAL ESTE,2000,2015,1140,1160,5110,0.65,0.05,-0.5,0.05,0.15,0.05,
AR,MARTIAL ESTE,2000,2015,1160,1180,2350,0.6,0.05,-0.5,0.05,0.1,0.05,
AR,MARTIAL ESTE,2000,2016,960,980,600,0.77,0.05,-2.52,0.05,-1.75,0.05,
AR,MARTIAL ESTE,2000,2016,980,1000,2300,0.8,0.05,-2.25,0.05,-1.45,0.05,
AR,MARTIAL ESTE,2000,2016,1000,1020,8100,0.855,0.05,-2.165,0.05,-1.31,0.05,
AR,MARTIAL ESTE,2000,2016,1020,1040,12700,0.91,0.05,-1.99,0.05,-1.08,0.05,
AR,MARTIAL ESTE,2000,2016,1040,1060,12800,1.1,0.05,-1.4,0.05,-0.3,0.05,
AR,MARTIAL ESTE,2000,2016,1060,1080,16300,1.25,0.05,-0.8,0.05,0.45,0.05,
AR,MARTIAL ESTE,2000,2016,1080,1100,14900,1.5,0.05,-0.4,0.05,1.1,0.05,
AR,MARTIAL ESTE,2000,2016,1100,1120,11200,1.3,0.05,-0.7,0.05,0.6,0.05,
AR,MARTIAL ESTE,2000,2016,1120,1140,7400,1.2,0.05,-0.7,0.05,0.5,0.05,
AR,MARTIAL ESTE,2000,2016,1140,1160,5100,1.1,0.05,-0.61,0.05,0.49,0.05,
AR,MARTIAL ESTE,2000,2016,1160,1180,2400,1,0.05,-0.565,0.05,0.435,0.05,
AR,MARTIAL ESTE,2000,2017,960,980,400,0.21,0.05,-2.41,0.05,-2.2,0.05,
AR,MARTIAL ESTE,2000,2017,980,1000,2100,0.22,0.05,-2.35,0.05,-2.13,0.05,
AR,MARTIAL ESTE,2000,2017,1000,1020,8100,0.23,0.05,-2.24,0.05,-2.01,0.05,
AR,MARTIAL ESTE,2000,2017,1020,1040,12700,0.35,0.05,-1.67,0.05,-1.32,0.05,
AR,MARTIAL ESTE,2000,2017,1040,1060,12800,0.53,0.05,-1.33,0.05,-0.8,0.05,
AR,MARTIAL ESTE,2000,2017,1060,1080,16300,0.71,0.05,-1.16,0.05,-0.45,0.05,
AR,MARTIAL ESTE,2000,2017,1080,1100,15100,0.87,0.05,-0.779,0.05,0.091,0.05,
AR,MARTIAL ESTE,2000,2017,1100,1120,11400,0.58,0.05,-0.86,0.05,-0.28,0.05,
AR,MARTIAL ESTE,2000,2017,1120,1140,7400,0.55,0.05,-1.09,0.05,-0.54,0.05,
AR,MARTIAL ESTE,2000,2017,1140,1160,5100,0.525,0.05,-1.105,0.05,-0.58,0.05,
AR,MARTIAL ESTE,2000,2017,1160,1180,2300,0.5,0.05,-1.125,0.05,-0.625,0.05,
AR,MARTIAL ESTE,2000,2018,960,980,350,0.43,0.05,-2.28,0.05,-1.85,0.05,
AR,MARTIAL ESTE,2000,2018,980,1000,2100,0.48,0.05,-1.995,0.05,-1.515,0.05,
AR,MARTIAL ESTE,2000,2018,1000,1020,8100,0.53,0.05,-1.725,0.05,-1.195,0.05,
AR,MARTIAL ESTE,2000,2018,1020,1040,12700,0.65,0.05,-1.52,0.05,-0.87,0.05,
AR,MARTIAL ESTE,2000,2018,1040,1060,12800,0.78,0.05,-1.325,0.05,-0.545,0.05,
AR,MARTIAL ESTE,2000,2018,1060,1080,16300,0.93,0.05,-1.065,0.05,-0.135,0.05,
AR,MARTIAL ESTE,2000,2018,1080,1100,15100,1.24,0.05,-0.81,0.05,0.43,0.05,
AR,MARTIAL ESTE,2000,2018,1100,1120,11450,1.18,0.05,-0.875,0.05,0.305,0.05,
AR,MARTIAL ESTE,2000,2018,1120,1140,7400,1.095,0.05,-0.895,0.05,0.2,0.05,
AR,MARTIAL ESTE,2000,2018,1140,1160,5100,1.06,0.05,-0.89,0.05,0.17,0.05,
AR,MARTIAL ESTE,2000,2018,1160,1180,2300,1.02,0.05,-0.88,0.05,0.14,0.05,
AR,MARTIAL ESTE,2000,2019,960,980,350,0.425,0.05,-2.525,0.05,-2.1,0.05,
AR,MARTIAL ESTE,2000,2019,980,1000,2100,0.46,0.05,-2.49,0.05,-2.03,0.05,
AR,MARTIAL ESTE,2000,2019,1000,1020,8100,0.485,0.05,-2.445,0.05,-1.96,0.05,
AR,MARTIAL ESTE,2000,2019,1020,1040,12700,0.55,0.05,-1.95,0.05,-1.4,0.05,
AR,MARTIAL ESTE,2000,2019,1040,1060,12800,0.65,0.05,-1.365,0.05,-0.715,0.05,
AR,MARTIAL ESTE,2000,2019,1060,1080,16300,0.78,0.05,-1.16,0.05,-0.38,0.05,
AR,MARTIAL ESTE,2000,2019,1080,1100,15100,0.96,0.05,-0.96,0.05,0,0.05,
AR,MARTIAL ESTE,2000,2019,1100,1120,11450,1.12,0.05,-0.76,0.05,0.36,0.05,
AR,MARTIAL ESTE,2000,2019,1120,1140,7400,1.1,0.05,-0.81,0.05,0.29,0.05,
AR,MARTIAL ESTE,2000,2019,1140,1160,5100,1.08,0.05,-0.86,0.05,0.22,0.05,
AR,MARTIAL ESTE,2000,2019,1160,1180,2300,1.06,0.05,-0.91,0.05,0.15,0.05,
AR,MARTIAL ESTE,2000,2020,960,980,400,0.43,0.05,-2.78,0.05,-2.35,0.05,
AR,MARTIAL ESTE,2000,2020,980,1000,2300,0.47,0.05,-2.72,0.05,-2.25,0.05,
AR,MARTIAL ESTE,2000,2020,1000,1020,7400,0.5,0.05,-2.65,0.05,-2.15,0.05,
AR,MARTIAL ESTE,2000,2020,1020,1040,12400,0.57,0.05,-2.21,0.05,-1.64,0.05,
AR,MARTIAL ESTE,2000,2020,1040,1060,12900,1.045,0.05,-2.015,0.05,-0.97,0.05,
AR,MARTIAL ESTE,2000,2020,1060,1080,16400,1.33,0.05,-1.88,0.05,-0.55,0.05,
AR,MARTIAL ESTE,2000,2020,1080,1100,14800,1.7,0.05,-1.7,0.05,0,0.05,
AR,MARTIAL ESTE,2000,2020,1100,1120,11000,1.485,0.05,-1.335,0.05,0.15,0.05,
AR,MARTIAL ESTE,2000,2020,1120,1140,7400,1.33,0.05,-1.45,0.05,-0.12,0.05,
AR,MARTIAL ESTE,2000,2020,1140,1160,5100,1.28,0.05,-1.41,0.05,-0.13,0.05,
AR,MARTIAL ESTE,2000,2020,1160,1180,2600,1.19,0.05,-1.33,0.05,-0.14,0.05,
AR,MARTIAL ESTE,2000,2021,975,980,340,0.57,0.05,-3.67,0.05,-3.1,0.05,
AR,MARTIAL ESTE,2000,2021,980,1000,1690,0.59,0.05,-3.52,0.05,-2.93,0.05,
AR,MARTIAL ESTE,2000,2021,1000,1020,7770,0.63,0.05,-3.39,0.05,-2.76,0.05,
AR,MARTIAL ESTE,2000,2021,1020,1040,11130,0.74,0.05,-2.87,0.05,-2.13,0.05,
AR,MARTIAL ESTE,2000,2021,1040,1060,12750,0.86,0.05,-2.36,0.05,-1.5,0.05,
AR,MARTIAL ESTE,2000,2021,1060,1080,14320,0.96,0.05,-1.86,0.05,-0.9,0.05,
AR,MARTIAL ESTE,2000,2021,1080,1100,16050,1.07,0.05,-1.25,0.05,-0.18,0.05,
AR,MARTIAL ESTE,2000,2021,1100,1120,10100,1.41,0.05,-1.91,0.05,-0.5,0.05,
AR,MARTIAL ESTE,2000,2021,1120,1140,7480,1.28,0.05,-1.94,0.05,-0.66,0.05,
AR,MARTIAL ESTE,2000,2021,1140,1160,5650,1.1,0.05,-1.76,0.05,-0.66,0.05,
AR,MARTIAL ESTE,2000,2021,1160,1180,1810,0.97,0.05,-1.63,0.05,-0.66,0.05,
AR,MARTIAL ESTE,2000,2023,980,1000,2169,0.46,0.05,-2.78,0.1,-2.32,0.1,
AR,MARTIAL ESTE,2000,2023,1000,1020,8094,0.59,0.05,-2.65,0.1,-2.06,0.1,
AR,MARTIAL ESTE,2000,2023,1020,1040,10544,0.72,0.05,-2.3,0.1,-1.58,0.1,
AR,MARTIAL ESTE,2000,2023,1040,1060,12875,0.86,0.05,-1.9,0.06,-1.04,0.06,
AR,MARTIAL ESTE,2000,2023,1060,1080,12722,1,0.05,-1.5,0.06,-0.5,0.06,
AR,MARTIAL ESTE,2000,2023,1080,1100,13347,1.13,0.05,-1.095,0.06,0.035,0.06,
AR,MARTIAL ESTE,2000,2023,1100,1120,9845,1.11,0.05,-1.27,0.06,-0.16,0.06,
AR,MARTIAL ESTE,2000,2023,1120,1140,8430,1.02,0.05,-1.28,0.06,-0.26,0.06,
AR,MARTIAL ESTE,2000,2023,1140,1160,4465,1,0.05,-1.18,0.06,-0.18,0.06,
AR,MARTIAL ESTE,2000,2023,1160,1180,590,0.98,0.05,-1.08,0.06,-0.1,0.06,
AT,GOLDBERG K.,1305,2001,2350,2400,33000,2.149,,-3.512,,-1.363,,
AT,GOLDBERG K.,1305,2001,2400,2450,120000,1.827,,-2.759,,-0.933,,
AT,GOLDBERG K.,1305,2001,2450,2500,71000,1.954,,-2.028,,-0.075,,
AT,GOLDBERG K.,1305,2001,2500,2550,24000,1.824,,-2.116,,-0.292,,
AT,GOLDBERG K.,1305,2001,2550,2600,29000,1.829,,-2.693,,-0.864,,
AT,GOLDBERG K.,1305,2001,2600,2650,176000,1.7,,-2.434,,-0.734,,
AT,GOLDBERG K.,1305,2001,2650,2700,475000,1.73,,-2.16,,-0.43,,
AT,GOLDBERG K.,1305,2001,2700,2750,148000,2.21,,-2.055,,0.156,,
AT,GOLDBERG K.,1305,2001,2750,2800,31000,2.025,,-2.251,,-0.227,,
AT,GOLDBERG K.,1305,2001,2800,2850,44000,1.648,,-2.477,,-0.83,,
AT,GOLDBERG K.,1305,2001,2850,2900,74000,1.712,,-2.396,,-0.685,,
AT,GOLDBERG K.,1305,2001,2900,2950,113000,1.653,,-1.829,,-0.176,,
AT,GOLDBERG K.,1305,2001,2950,3000,93000,1.648,,-1.359,,0.289,,
AT,GOLDBERG K.,1305,2001,3000,3050,53000,1.531,,-1.309,,0.222,,
AT,GOLDBERG K.,1305,2001,3050,3100,11000,1.45,,-1.47,,-0.02,,
AT,GOLDBERG K.,1305,2002,2350,2400,33000,1.648,,-3.49,,-1.842,,
AT,GOLDBERG K.,1305,2002,2400,2450,120000,1.883,,-3.024,,-1.141,,
AT,GOLDBERG K.,1305,2002,2450,2500,71000,1.948,,-2.183,,-0.235,,
AT,GOLDBERG K.,1305,2002,2500,2550,24000,1.865,,-1.795,,0.07,,
AT,GOLDBERG K.,1305,2002,2550,2600,29000,1.988,,-2.217,,-0.229,,
AT,GOLDBERG K.,1305,2002,2600,2650,176000,1.803,,-2.764,,-0.961,,
AT,GOLDBERG K.,1305,2002,2650,2700,475000,1.793,,-2.585,,-0.792,,
AT,GOLDBERG K.,1305,2002,2700,2750,148000,2.051,,-2.17,,-0.119,,
AT,GOLDBERG K.,1305,2002,2750,2800,31000,2.165,,-2.509,,-0.343,,
AT,GOLDBERG K.,1305,2002,2800,2850,44000,1.937,,-2.786,,-0.849,,
AT,GOLDBERG K.,1305,2002,2850,2900,74000,1.969,,-2.552,,-0.582,,
AT,GOLDBERG K.,1305,2002,2900,2950,113000,1.836,,-1.972,,-0.136,,
AT,GOLDBERG K.,1305,2002,2950,3000,93000,1.777,,-1.84,,-0.063,,
AT,GOLDBERG K.,1305,2002,3000,3050,53000,1.71,,-1.989,,-0.279,,
AT,GOLDBERG K.,1305,2002,3050,3100,11000,1.882,,-2.283,,-0.401,,
AT,GOLDBERG K.,1305,2003,2350,2400,33000,1.8,,-5.317,,-3.517,,
AT,GOLDBERG K.,1305,2003,2400,2450,120000,2.026,,-4.544,,-2.518,,
AT,GOLDBERG K.,1305,2003,2450,2500,71000,2.034,,-3.002,,-0.968,,
AT,GOLDBERG K.,1305,2003,2500,2550,24000,1.817,,-2.402,,-0.586,,
AT,GOLDBERG K.,1305,2003,2550,2600,29000,1.428,,-2.437,,-1.009,,
AT,GOLDBERG K.,1305,2003,2600,2650,176000,1.722,,-3.722,,-2,,
AT,GOLDBERG K.,1305,2003,2650,2700,475000,1.632,,-3.594,,-1.963,,
AT,GOLDBERG K.,1305,2003,2700,2750,148000,1.848,,-2.633,,-0.785,,
AT,GOLDBERG K.,1305,2003,2750,2800,31000,1.638,,-3.076,,-1.438,,
AT,GOLDBERG K.,1305,2003,2800,2850,44000,1.749,,-4.515,,-2.766,,
AT,GOLDBERG K.,1305,2003,2850,2900,74000,1.657,,-4.203,,-2.547,,
AT,GOLDBERG K.,1305,2003,2900,2950,113000,1.634,,-3.471,,-1.837,,
AT,GOLDBERG K.,1305,2003,2950,3000,93000,1.742,,-3.105,,-1.364,,
AT,GOLDBERG K.,1305,2003,3000,3050,53000,1.727,,-2.955,,-1.228,,
AT,GOLDBERG K.,1305,2003,3050,3100,11000,1.859,,-3.07,,-1.21,,
AT,GOLDBERG K.,1305,2004,2350,2400,12000,1.969,,-2.779,,-0.809,,
AT,GOLDBERG K.,1305,2004,2400,2450,111000,1.862,,-2.175,,-0.314,,
AT,GOLDBERG K.,1305,2004,2450,2500,66000,2.284,,-1.971,,0.313,,
AT,GOLDBERG K.,1305,2004,2500,2550,21000,2.378,,-2.185,,0.194,,
AT,GOLDBERG K.,1305,2004,2550,2600,25000,1.939,,-2.191,,-0.252,,
AT,GOLDBERG K.,1305,2004,2600,2650,171000,1.732,,-1.833,,-0.101,,
AT,GOLDBERG K.,1305,2004,2650,2700,469000,1.693,,-1.706,,-0.013,,
AT,GOLDBERG K.,1305,2004,2700,2750,146000,2.053,,-1.131,,0.922,,
