country,glacier_name,glacier_id,outline_id,year,time_system,begin_date,begin_date_unc,midseason_date,midseason_date_unc,end_date,end_date_unc,winter_balance,winter_balance_unc,summer_balance,summer_balance_unc,annual_balance,annual_balance_unc,ela_position,ela,ela_unc,aar,area,investigators,agencies,references,remarks
AQ,G1,3925,,1970,,1969-07-02,182.0,,,1970-07-02,182.0,,,,,-0.3,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p | Orheim et al. (1982); Annals of Glaciology, 3, 233-238 p",
AQ,G1,3925,,1971,,1970-07-02,182.0,,,1971-07-02,182.0,,,,,-0.56,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p | Orheim et al. (1982); Annals of Glaciology, 3, 233-238 p",
AQ,G1,3925,,1972,,1971-07-02,182.0,,,1972-07-01,182.5,,,,,-0.9,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p | Orheim et al. (1982); Annals of Glaciology, 3, 233-238 p",
AQ,G1,3925,,1973,,1972-07-01,182.5,,,1973-07-02,182.0,,,,,-0.6,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p | Orheim et al. (1982); Annals of Glaciology, 3, 233-238 p",
AQ,G1,3925,,1974,,1973-07-02,182.0,,,1974-07-02,182.0,,,,,-0.1,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p | Orheim et al. (1982); Annals of Glaciology, 3, 233-238 p",
AQ,GALINDEZ ICE CAP,3975,,1960,,,,,,,,,,,,0.116,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Sadler (1968); British Antarctic Survey Bulletin, 17, 21-49 p | Thomas (1963); British Antarctic Survey Bulletin, 2, 27-43 p",Multi-annual observation (695 mm w.e.) evenly distributed to corresponding years.
AQ,GALINDEZ ICE CAP,3975,,1961,,,,,,,,,,,,0.116,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Sadler (1968); British Antarctic Survey Bulletin, 17, 21-49 p | Thomas (1963); British Antarctic Survey Bulletin, 2, 27-43 p",Multi-annual observation (695 mm w.e.) evenly distributed to corresponding years.
AQ,GALINDEZ ICE CAP,3975,,1962,,,,,,,,,,,,0.116,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Sadler (1968); British Antarctic Survey Bulletin, 17, 21-49 p | Thomas (1963); British Antarctic Survey Bulletin, 2, 27-43 p",Multi-annual observation (695 mm w.e.) evenly distributed to corresponding years.
AQ,GALINDEZ ICE CAP,3975,,1963,,,,,,,,,,,,0.116,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Sadler (1968); British Antarctic Survey Bulletin, 17, 21-49 p | Thomas (1963); British Antarctic Survey Bulletin, 2, 27-43 p",Multi-annual observation (695 mm w.e.) evenly distributed to corresponding years.
AQ,GALINDEZ ICE CAP,3975,,1964,,,,,,,,,,,,0.116,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Sadler (1968); British Antarctic Survey Bulletin, 17, 21-49 p | Thomas (1963); British Antarctic Survey Bulletin, 2, 27-43 p",Multi-annual observation (695 mm w.e.) evenly distributed to corresponding years.
AQ,GALINDEZ ICE CAP,3975,,1965,,,,,,,,,,,,0.116,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Sadler (1968); British Antarctic Survey Bulletin, 17, 21-49 p | Thomas (1963); British Antarctic Survey Bulletin, 2, 27-43 p",Multi-annual observation (695 mm w.e.) evenly distributed to corresponding years.
AQ,HEIMDALL,890,,1972,other,1971-02-10,0.0,,,1972-01-21,0.0,0,,0.01,,-0.01,,,,,0.3,7960000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",
AQ,HEIMDALL,890,,1973,other,1972-01-21,0.0,,,1973-01-25,0.0,-0.01,,0,,-0.02,,,,,0.39,7960000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",
AQ,HEIMDALL,890,,1974,other,1973-01-25,0.0,,,1974-01-23,0.0,0,,0.02,,-0.02,,,,,0.32,7960000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",
AQ,HEIMDALL,890,,1975,other,1974-01-23,0.0,,,1975-01-17,0.0,0.02,,0.03,,-0.01,,,,,0.28,7960000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",
AQ,HOWARD,3973,,1993,,,,,,,,,,,,,,,,,,,,,,Only index point measurements. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,1994,,,,,,,,0.033,0.028,-0.019,0.037,0.014,0.047,,,,0.62,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,1995,,,,,,,,0.037,0.044,0.005,0.047,0.042,0.064,,,,0.81,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,1996,,,,,,,,-0.036,0.025,0,0.037,-0.036,0.044,,,,0.11,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,1997,,,,,,,,0.013,0.035,0.008,0.027,0.021,0.044,,,,0.91,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,1998,,,,,,,,0.012,0.05,-0.008,0.022,0.004,0.054,,,,0.6,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,1999,,,,,,,,0.026,0.035,-0.014,0.022,0.012,0.041,,,,0.57,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2000,,,,,,,,-0.009,0.023,-0.024,0.021,-0.033,0.031,,,,0.19,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2001,,,,,,,,-0.014,0.026,-0.001,0.013,-0.015,0.029,,,,0.42,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2002,,,,,,,,-0.012,0.048,-0.087,0.062,-0.099,0.078,,,,0.38,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2003,,,,,,,,-0.017,0.029,-0.002,0.062,-0.019,0.068,,,,0.4,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2004,,,,,,,,-0.047,0.026,0.016,0.021,-0.031,0.033,,,,0.11,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2005,,,,,,,,-0.04,0.116,0.012,0.021,-0.028,0.118,,,,0.42,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2006,,,,,,,,0.031,0.033,-0.007,0.025,0.024,0.042,,,,0.68,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2007,,,,,,,,-0.035,0.058,-0.027,0.036,-0.062,0.068,,,,0.11,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",ELA represent extrapolations above the highest measurement on the glacier. Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2008,,,,,,,,-0.015,0.022,-0.004,0.018,-0.019,0.029,,,,0.57,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2009,,,,,,,,0.02,0.048,-0.042,0.027,-0.022,0.055,,,,0.54,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2010,,,,,,,,-0.018,0.028,0.005,0.025,-0.012,0.038,,,,0.54,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2011,,,,,,,,0.024,0.041,-0.047,0.034,-0.021,0.053,,,,0.54,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2012,,,,,,,,-0.012,0.031,-0.017,0.048,-0.028,0.057,,,,0.54,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HOWARD,3973,,2013,,,,,,,,,,,,0.027,0.075,,,,0.8,8300000,Andrew G. Fountain (517) | Hassan Basagic (517) | Spencer Niebuhr (531),517. Portland State University > Department of Geology | 531. University of Minnesota > Polar Geospatial Center,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86",Point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,1995,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,1996,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,1997,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,1998,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,1999,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,2000,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,2001,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,2002,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,2003,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,2004,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,2005,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,2006,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,2007,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HUGHES,6822,,2008,,,,,,,,,,,,,,,,,,,,,,Index point balances from: http://www.mcmlter.org/content/glacier-mass-balance-summaries.
AQ,HURD,3367,,2002,combined,2001-02-20,0.0,2001-12-08,0.0,2002-01-09,0.0,0.53,0.05,-0.67,0.05,-0.14,0.07,,240,5,0.36,4034000,Francisco Navarro (219),219. Technical University of Madrid > Escuela Técnica Superior de Ingenieros de Telecomunicación,,"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
AQ,HURD,3367,,2003,combined,2002-01-10,0.0,2002-12-03,0.0,2003-02-14,0.0,0.54,0.05,-1.06,0.05,-0.52,0.07,,310,5,0.11,4034000,Francisco Navarro (219),219. Technical University of Madrid > Escuela Técnica Superior de Ingenieros de Telecomunicación,,"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
AQ,HURD,3367,,2004,combined,2003-02-15,0.0,2003-11-24,0.0,2004-02-17,0.0,0.63,0.075,-0.62,0.05,0.01,0.09,,205,5,0.54,4034000,Francisco Navarro (219),219. Technical University of Madrid > Escuela Técnica Superior de Ingenieros de Telecomunicación,,"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
AQ,HURD,3367,,2005,combined,2004-02-18,0.0,2004-12-06,0.0,2005-02-17,0.0,0.61,0.075,-0.73,0.05,-0.12,0.09,,235,5,0.41,4034000,Francisco Navarro (219),219. Technical University of Madrid > Escuela Técnica Superior de Ingenieros de Telecomunicación,,"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
AQ,HURD,3367,,2006,combined,2005-02-18,0.0,2005-12-08,0.0,2006-02-22,0.0,0.56,0.05,-1.42,0.05,-0.86,0.07,,280,5,0.2,4034000,Francisco Navarro (219),219. Technical University of Madrid > Escuela Técnica Superior de Ingenieros de Telecomunicación,WGMS (2012): FoG 2005-2010 (Vol. X),"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
AQ,HURD,3367,,2007,combined,2006-02-23,0.0,2006-12-01,0.0,2007-02-23,0.0,0.35,0.05,-0.89,0.05,-0.54,0.07,,280,5,0.22,4034000,Francisco Navarro (219),219. Technical University of Madrid > Escuela Técnica Superior de Ingenieros de Telecomunicación,WGMS (2012): FoG 2005-2010 (Vol. X),"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
AQ,HURD,3367,,2008,combined,2007-02-24,0.0,2007-12-01,0.0,2008-02-20,0.0,0.82,0.05,-0.63,0.05,0.19,0.07,,185,5,0.69,4034000,Francisco Navarro (219),219. Technical University of Madrid > Escuela Técnica Superior de Ingenieros de Telecomunicación,WGMS (2011): GMBB No. 11 (2008-2009) | WGMS (2012): FoG 2005-2010 (Vol. X),"Measured twice per season, late Nov/early Dec. and late Feb./early March. First one fits well to start of melting season, but we miss ca. 1 month of melting at end of summer. Summer & winter balances corrected for this comparing stake readings at end of summer with stake readings, snow depths & pits at beginning of next winter."
