country,glacier_name,glacier_id,outline_id,id,date,date_unc,highest_elevation,lowest_elevation,mean_elevation,elevation_unc,area,area_unc,length,length_unc,terminus_type,platform,method,investigators,agencies,references,remarks
AR,AGUA NEGRA,4532,,8857,2010-04-14,0.0,5208,4753,5015,5,1050000,50000,2120,10,,space,photo,Pierre Pitte (4) | Omar Del Castillo (16),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences | 16. National University of San Juan",,[flag] mean_elevation: Originally submitted as median elevation
AR,AGUA NEGRA,4532,,8956,2013-04-09,0.0,5208,4754,,5,1020000,50000,2050,10,,space,photo,Pierre Pitte (4) | Omar Del Castillo (16),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences | 16. National University of San Juan",,
AR,AGUA NEGRA,4532,,8957,2016-03-31,0.0,5208,4760,,5,980000,50000,2020,10,,space,photo,Pierre Pitte (4) | Omar Del Castillo (16),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences | 16. National University of San Juan",,
AR,ALERCE,1346,,10922,1981-12-31,13879.0,,,,,,,,,lake,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
AR,ALERCE,1346,,6745,1975-07-02,182.0,2500,1460,2100,,7290000,,5200,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
AR,ALERCE,1346,,6746,2000-02-07,0.0,,,,,2400000,,,,,space,photo,,,"Ruiz et al. (2017); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017",Outlines were manually digitized from a Landsat image from February 2000.
AR,ALFA,10453,,10471,2010-03-23,0.0,5590,4632,,10,1056100,100000,1987,30,,space,photo,Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,ALFA,10453,,10472,2017-03-31,0.0,5337,4615,,10,969100,100000,1722,30,,space,photo,Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,After 2010 the upper part disconected from the main body
AR,ALTO DEL PLOMO,922,,6068,1974-07-02,182.0,6110,3100,,,60119999,,16300,,,,,,,,
AR,ALTO DEL PLOMO,922,,6069,2010-03-23,0.0,5195,3888,5015,10,15337400,100000,8757,30,,space,photo,Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Data from clean ice section only | [flag] mean_elevation: Originally submitted as median elevation
AR,ALTO DEL PLOMO,922,,6070,2017-03-31,0.0,5195,3881,,10,15218400,100000,8757,30,,space,photo,Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Data from clean ice section only
AR,AMEGHINO,3800,,10990,1885-07-02,44011.0,,,,,,,,,lake,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
AR,AZUFRE,2851,,7876,1997-01-26,0.0,4067,2857,,10,4020000,,3803,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,AZUFRE,2851,,7879,2005-01-25,0.0,3700,2850,3350,20,3870000,,3500,50,,other,other,Lydia Espizua (4) | Pierre Pitte (4) | Gabriela Maldonado (4) | Fabián Díaz (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),"Survey methods include, use of Landsat image, aerial photography and GPS field data. | [flag] mean_elevation: Originally submitted as median elevation"
AR,AZUFRE,2851,,7880,2007-03-20,0.0,3700,2850,3350,50,,,3500,50,,other,other,Lydia Espizua (4) | Pierre Pitte (4) | Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Survey methods include use of Landsat image | [flag] mean_elevation: Originally submitted as median elevation
AR,AZUFRE,2851,,7881,2010-03-27,0.0,3978,2973,,10,3939600,,3455,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,AZUFRE,2851,,7882,2016-03-19,0.0,3978,3067,,10,3070000,,3000,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,BAJO DEL PLOMO,10455,,10475,2010-03-23,0.0,5244,4124,,10,17307800,100000,7591,30,,space,photo,Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Data from clean ice section only
AR,BAJO DEL PLOMO,10455,,10476,2017-03-31,0.0,5232,4124,,10,16426201,100000,7468,30,,space,photo,Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Data from clean ice section only
AR,BETA,10454,,10473,2010-03-23,0.0,5800,4052,,10,2278900,100000,3630,30,,space,photo,Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,BETA,10454,,10474,2017-03-31,0.0,5805,4060,,10,2175900,100000,3504,30,,space,photo,Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,BONETE S,1348,,6750,1975-07-02,182.0,2110,1840,2000,,160000,,600,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
AR,BROWN SUPERIOR,3903,,8627,2005-07-02,182.0,5180,4930,,,272614,,,,,,,Gabriel Alberto Cabrera Gioia (4) | Juan Carlos Leiva (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Glacier-wide values calculated from reported elevation band values
AR,BROWN SUPERIOR,3903,,8628,2007-09-15,14.5,5150,4930,5061,,,,,,,air,photo,,,,"Data from Cabrera & Leiva (2013, subm.) Ann. Glaciol. 54 (63). | [flag] mean_elevation: Originally submitted as median elevation"
AR,BROWN SUPERIOR,3903,,8629,2013-07-02,182.0,5170,4960,,,191405,,,,,,,Gabriel Alberto Cabrera Gioia (4) | Juan Carlos Leiva (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",WGMS (2015): GGCB No. 1 (2012-2013),Glacier-wide values calculated from reported elevation band values
AR,BROWN SUPERIOR,3903,,8630,2015-05-03,0.0,5115,4965,5060,5,175100,100,570,5,,ground,direct,"Gabriel Alberto Cabrera Gioia (4, 6)","4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences | 6. Consultoría & Gestión Integral de Montaña",,"2014/15 glacier monitoring report submitted to San Juan Province Government, Argentina, by the mininig companies BEASA and MAGSA. | [flag] mean_elevation: Originally submitted as median elevation"
AR,CAMISA,3591,,8461,2007-03-02,0.0,5950,3950,5000,50,,,6690,50,,other,other,Hernán Gargantini (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Survey methods include use of Landsat image and aerial photogrammetry | [flag] mean_elevation: Originally submitted as median elevation
AR,CAMISA,3591,,8462,2017-04-06,0.0,5955,3934,,10,22469999,100000,6600,30,,space,photo,Hernán Gargantini (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,CANITO,4529,,8922,1959-07-02,182.0,,,,,1470000,,,,,air,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8923,1968-12-13,0.0,,,,,1360000,,,,,air,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8924,1981-12-31,0.0,,,,,1330000,,,,,air,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8925,1986-02-04,0.0,,,,,1270000,,,,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8926,1995-03-26,0.0,,,,,1010000,,,,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8927,1997-04-16,0.0,,,,,1060000,,,,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8928,1999-03-05,0.0,,,,,1170000,,,,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8929,2005-03-01,0.0,,,,,980000,,,,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8930,2007-03-26,0.0,,,,,890000,,,,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8893,2008-03-28,0.0,,,,,880000,,,,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8931,2009-02-04,0.0,5155,4865,5039,10,840000,10000,1618,10,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",ING-IANIGLA 2015,[flag] mean_elevation: Originally submitted as median elevation
AR,CANITO,4529,,8932,2010-04-27,0.0,,,,,680000,,,,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANITO,4529,,8933,2013-04-11,0.0,,,,,580000,,,,,space,photo,Pierre Pitte (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",Pitte 2013,
AR,CANON HISPANO,3592,,8463,2007-03-02,0.0,5150,3950,5000,50,,,6290,50,,other,other,Hernán Gargantini (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Survey methods include use of Landsat image and aerial photogrammetry | [flag] mean_elevation: Originally submitted as median elevation
AR,CASTANO OVERO,918,,6061,1975-07-02,182.0,2600,1500,2150,,8010000,,5300,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
AR,CASTANO OVERO,918,,6062,1983-07-02,182.0,2600,1114,1850,,8010000,,5300,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),[flag] mean_elevation: Originally submitted as median elevation
AR,CASTANO OVERO,918,,6063,2000-02-07,0.0,,,,,3200000,,,,,space,photo,,,"Ruiz et al. (2017); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017",Outlines were manually digitized from a Landsat image from February 2000.
AR,COBRE,10457,,10477,1997-01-26,0.0,3892,2952,,10,6500000,,4419,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,COBRE,10457,,10399,2011-04-08,0.0,3892,3000,,10,5680000,,4091,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,COBRE,10457,,10478,2016-03-19,0.0,3892,3451,,10,5160000,,3815,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,CONCONTA NORTE,3902,,8623,2005-07-02,182.0,5150,4920,,,228637,,,,,,,Gabriel Alberto Cabrera Gioia (4) | Juan Carlos Leiva (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Glacier-wide values calculated from reported elevation band values
AR,CONCONTA NORTE,3902,,8624,2007-09-15,14.5,5130,4910,,,,,,,,air,photo,,,,"Data from Cabrera & Leiva (2013, subm.) Ann. Glaciol. 54 (63)."
AR,CONCONTA NORTE,3902,,8625,2013-07-02,182.0,5140,4940,,,91475,,,,,,,Gabriel Alberto Cabrera Gioia (4) | Juan Carlos Leiva (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",WGMS (2015): GGCB No. 1 (2012-2013),Glacier-wide values calculated from reported elevation band values
AR,CONCONTA NORTE,3902,,8626,2015-05-06,0.0,5125,4950,5050,5,70400,100,520,10,,ground,direct,"Gabriel Alberto Cabrera Gioia (4, 6)","4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences | 6. Consultoría & Gestión Integral de Montaña",,"2014/15 glacier monitoring report submitted to San Juan Province Government, Argentina, by the mininig companies BEASA and MAGSA. | [flag] mean_elevation: Originally submitted as median elevation"
AR,DE LOS TRES,1675,,10938,1945-02-13,27436.0,,,,,,,,,lake,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
AR,DE LOS TRES,1675,,7225,1870-07-02,182.0,1960,1175,,5,1590000,100000,2480,30,,space,reconstruction,Pierre Pitte (4) | Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,DE LOS TRES,1675,,7226,1979-03-20,0.0,1960,1190,,5,1030000,100000,1726,30,,space,photo,Pierre Pitte (4) | Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,DE LOS TRES,1675,,7227,1985-01-27,0.0,1960,1195,,5,989000,100000,1726,30,,space,photo,Pierre Pitte (4) | Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,DE LOS TRES,1675,,7228,2000-01-13,0.0,1960,1195,,5,915300,100000,1619,30,,space,photo,Pierre Pitte (4) | Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,DE LOS TRES,1675,,7229,2005-02-18,0.0,1960,1195,,5,901800,100000,1558,30,,space,photo,Pierre Pitte (4) | Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,DE LOS TRES,1675,,7230,2011-02-20,0.0,1960,1195,,5,878400,100000,1513,30,,space,photo,Pierre Pitte (4) | Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,DE LOS TRES,1675,,7231,2013-04-12,0.0,1960,1195,,5,807800,100000,1484,10,,space,photo,Pierre Pitte (4) | Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,DE LOS TRES,1675,,7232,2015-01-14,0.0,1960,1195,,5,800200,100000,1462,10,,space,photo,Pierre Pitte (4) | Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,DE LOS TRES,1675,,7233,2018-03-14,0.0,1960,1205,,10,753000,10000,,,,space,photo,Victor Vladimirovich Popovnin (478),478. Moscow State University > Faculty of Geography,,
AR,DE LOS TRES,1675,,7234,2019-03-30,0.0,1853,1228,,10,732000,10000,,,,ground,photo,"Victor Vladimirovich Popovnin (478, 485)",478. Moscow State University > Faculty of Geography | 485. Russian Foundation of Basic Research,,
AR,ESPERANZA NORTE,3711,,8505,1951-07-02,182.0,,,,,11600000,,6100,,,,,,,,Data from Leclercq.
AR,ESPERANZA NORTE,3711,,8506,2007-07-02,182.0,2400,1080,,,10760000,,4940,,,,,,,,
AR,FRIAS,1347,,6747,1975-07-02,182.0,3550,880,2300,,14390000,,7400,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
AR,FRIAS,1347,,6748,2000-02-07,0.0,,,,,6700000,,,,,space,photo,,,"Ruiz et al. (2017); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017",Outlines were manually digitized from a Landsat image from February 2000.
AR,FRIAS,1347,,6749,2009-07-02,182.0,3100,1350,,,6540000,,6590,,,,,,,,Data from Leclercq.
AR,FRIAS,1661,,7133,1986-07-02,182.0,,,,,48000000,,9000,,,air,photo,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
AR,GRANDE DEL NEVADO DEL PLOMO,3304,,8281,2010-03-23,0.0,5512,3505,4430,10,3410600,100000,8220,30,,space,photo,Lidia Ferri Hidalgo (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,Surging glacier | [flag] mean_elevation: Originally submitted as median elevation
AR,GUSSFELDT,2848,,7859,2005-01-25,0.0,5300,4310,4950,20,14670000,,6570,50,,other,other,Lydia Espizua (4) | Pierre Pitte (4) | Gabriela Maldonado (4) | Fabián Díaz (4) | Pablo Lizana (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),"Survey methods include, use of Landsat image, aerial photography and GPS field data. | [flag] mean_elevation: Originally submitted as median elevation"
AR,GUSSFELDT,2848,,7860,2007-03-20,0.0,5564,4384,,10,12790000,,6346,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,GUSSFELDT,2848,,7861,2010-03-27,0.0,5564,4384,4979,10,11980000,,6350,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,[flag] mean_elevation: Originally submitted as median elevation
AR,GUSSFELDT,2848,,7862,2013-04-02,0.0,5564,4384,,10,11270000,,6340,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,GUSSFELDT,2848,,7863,2015-03-18,0.0,5564,4384,,10,11090000,,6340,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,GUSSFELDT,2848,,7864,2017-03-06,0.0,5564,4384,,10,11040000,,6340,30,,space,photo,Laura Zalazar (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",,
AR,HORCONES INFERIOR,919,,6064,1974-07-02,182.0,6947,,4350,,10500000,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
AR,HORCONES INFERIOR,919,,6065,1989-07-02,182.0,,3700,,,,,10500,,,,,,,,
AR,HORCONES INFERIOR,919,,6066,2005-01-25,0.0,4825,3475,4100,20,6170000,,12150,50,,other,other,Pierre Pitte (4) | Lydia Espizua (4) | Fabián Díaz (4) | Pablo Lizana (4),"4. National Scientific and Technical Research Council > Argentine Institute for Snow Research, Glaciology and Environmental Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),"Survey methods include, use of Landsat image, aerial photography and GPS field data. | [flag] mean_elevation: Originally submitted as median elevation"
AR,HUMO,3712,,8507,1950-07-02,182.0,4100,2700,,,15000000,,7000,,,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
AR,LAGO DEL DESIERTO I,3713,,8508,1950-07-02,182.0,2032,1100,,,830000,,2191,,,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
AR,LAGO DEL DESIERTO II,3714,,8509,1950-07-02,182.0,1682,880,,,1920000,,2431,,,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
